,CORE_CUSTOMER_ID,STORE,STORE_CITY,STORE_ZIP,NUM_SHOP,MSRNAME,USER_NAME,USER_PREFERRED_STORE,USER_CLOSEST_STORE,USER_POSTAL
2923,111447232,7067.0,Lincoln,68502.0,,TALMAGE VALLE,talmage valle,,,
2924,116055779,7080.0,Denver,80202.0,,geroge a thigpen,,,,
2925,118340835,7026.0,Honolulu,96813.0,10.0,myiesha scholl,,,,
2926,111025035,7041.0,Helena,59623.0,6.0,revis lochlan aiello,,,,
2927,110581920,7097.0,Sacramento,95814.0,,jamonte rojas,,,,
2928,114101074,7082.0,Oklahoma,73102.0,,DARNESHIA TAGGART,darneshia taggart,,7082.0,
2929,115892604,7089.0,Richmond,23219.0,5.0,KAYLN ROUSE,,,,
2930,119891478,7007.0,Concord,3301.0,,EULALIA L DUKES,eulalia dukes,,,
2931,110708916,7028.0,Montgomery,36104.0,15.0,TAMIYA NGO,,,,
2932,116013561,7070.0,Frankfort,40601.0,6.0,celes collett,,,,
2933,118736547,7051.0,Hartford,6103.0,7.0,eben westin seaton,,7051.0,,
2934,119536571,7026.0,Honolulu,96813.0,,sindy raynor,,,,
2935,111451527,7001.0,Albany,12207.0,2.0,mercy quach,mercy quach,7001.0,,
2936,117166442,7087.0,Boise,83702.0,4.0,demar wolff,demar wolff,,,
2937,114539461,7067.0,Lincoln,68502.0,,rachel layne,,,,
2938,114128241,7044.0,Harrisburg,17101.0,,MALYNDA ALBERT,,,,
2939,119374361,7091.0,Providence,2903.0,,kenzi english,,,7091.0,
2940,119738731,7055.0,Juneau,99801.0,6.0,sandhya augustine doherty,,,,
2941,110093154,7046.0,Boston,2201.0,8.0,daman paxton,,,,
2942,110349157,7080.0,Denver,80202.0,12.0,liesl knapp,,,,
2943,116686452,7050.0,Salem,97301.0,,LAURENA MOSELEY,,,,
2944,111928180,7055.0,Juneau,99801.0,11.0,falana tuttle,,,,
2945,119954248,7062.0,Santa,87501.0,,shantaya mattingly,,,,
2946,110281020,7012.0,Trenton,8608.0,,shekita luu,shekita luu,,,
2947,110125310,7067.0,Lincoln,68502.0,,jaclin campbell,,,,
2948,111834619,7086.0,Carson,89701.0,,ANISHA FULTON,anisha fulton,7086.0,,
2949,119251087,7052.0,Charleston,25301.0,,elisheba angeles,elisheba angeles,,,
2950,116987450,7083.0,Atlanta,30303.0,4.0,shuan s batista,,7083.0,,
2951,111661421,7052.0,Charleston,25301.0,12.0,HIEDI BUCK,,,,
2952,113752109,7096.0,Raleigh,27601.0,14.0,CHRISTEPHER N SWOPE,,,,
2953,111382165,7050.0,Salem,97301.0,,jahn silas kirchner,jahn kirchner,7050.0,,
2954,118433407,7064.0,Annapolis,21401.0,,VALUE LINK CTS,,,,
2955,112064123,7051.0,Hartford,6103.0,7.0,brianne azariah delvalle,,,7051.0,
2956,115416949,7026.0,Honolulu,96813.0,15.0,thai a elizondo,,,,
2957,111895271,7015.0,Des Moines,50309.0,,MELLANIE TIMMERMAN,mellanie timmerman,,7015.0,
2958,118662018,7065.0,Springfield,62701.0,,jarvis marquez,,,,
2959,112042935,7032.0,Nashville,37219.0,4.0,LAKIESHA APARICIO,lakiesha aparicio,,,
2960,114148979,7085.0,Little Rock,72201.0,7.0,BRENDALIS INGRAM,brendalis ingram,,,
2961,110635260,7046.0,Boston,2201.0,,TREVA OLIVER PYLES,,,,
2962,115596349,7075.0,Dover,19901.0,1.0,nikolaos garay,nikolaos garay,,,
2963,110767763,7082.0,Oklahoma,73102.0,,lamanda cyr,,,,
2964,117830611,7091.0,Providence,2903.0,9.0,johnisha brackett,,,7091.0,
2965,112060271,7038.0,Columbus,43215.0,,chanda joseph foreman,,,,
2966,112155992,7015.0,Des Moines,50309.0,8.0,KELLE EUBANKS,,7015.0,7015.0,
2967,111749699,7051.0,Hartford,6103.0,,SECRET   KOHLER,,,,
2968,118716478,7012.0,Trenton,8608.0,12.0,hallee cornwell,hallee cornwell,,,
2969,112199489,7068.0,Topeka,66603.0,8.0,elyce j boothe,elyce boothe,7068.0,,
2970,118426072,7074.0,Austin,78701.0,,pj gatlin hayes,,,,
2971,117755936,7021.0,Madison,53703.0,3.0,luanne mathew begum,,,,
2972,111835306,7061.0,St. Anne,55102.0,4.0,dustin freed,,,,
2973,116371905,7078.0,Jefferson,65101.0,10.0,perfecto everest sargent,,,,
2974,117924385,7038.0,Columbus,43215.0,1.0,VALUE LINK CTS,erkan kremer,,,
2975,117504632,7064.0,Annapolis,21401.0,,litisha freedman,,,,
2976,115025668,7092.0,Columbia,29217.0,1.0,kathrina  gooden,,,7092.0,
2977,118155793,7078.0,Jefferson,65101.0,,shayla childers,,,,
2978,115029444,7092.0,Columbia,29217.0,8.0,naimah a porter,naimah porter,,7092.0,
2979,113113093,7049.0,Tallahassee,32301.0,,shameika peyton holland,,,,
2980,112379626,7096.0,Raleigh,27601.0,,erie alston,,,,
2981,117609106,7037.0,Lansing,48933.0,1.0,cathi starr,,,,
2982,118436318,7091.0,Providence,2903.0,13.0,mairin burden,mairin burden,,,
2983,114658637,7051.0,Hartford,6103.0,14.0,maryland laws,maryland laws,,,
2984,112506022,7082.0,Oklahoma,73102.0,6.0,michaelangelo toussaint,,,,
2985,111285135,7089.0,Richmond,23219.0,6.0,shamarra olivas,,,,
2986,117018192,7088.0,Bismarck,58501.0,14.0,cuauhtemoc augustus mcgovern,,,,
2987,111803014,7065.0,Springfield,62701.0,,SAMARA S GUEST,,,,
2988,117650639,7015.0,Des Moines,50309.0,,ines boston malone,,,,
2989,117288131,7086.0,Carson,89701.0,,desiderio hite,,,,
2990,117345247,7085.0,Little Rock,72201.0,,travius banda,travius banda,,,
2991,112819416,7097.0,Sacramento,95814.0,5.0,bartlett osorio,,,,
2992,111340971,7046.0,Boston,2201.0,12.0,domenico corbett,,,7046.0,
2993,110374584,7028.0,Montgomery,36104.0,2.0,ROMULO BARLOW,,,,
2994,115398290,7038.0,Columbus,43215.0,,GEORGIA BLAYLOCK,georgia blaylock,,,
2995,117218502,7026.0,Honolulu,96813.0,3.0,phoenix ransom,,,,
2996,112015055,7085.0,Little Rock,72201.0,,noelle neil monk,noelle monk,,,
2997,113764660,7021.0,Madison,53703.0,10.0,tonja connors,,,,
2998,114810019,7076.0,Salt Lake City,84111.0,,monchell langford,,,,
2999,116301767,7088.0,Bismarck,58501.0,,PENN HUYNH,,,,
3000,117681801,7061.0,St. Anne,55102.0,,TIFFANYE KYLO ABNEY,,,,
3001,110294683,7004.0,Phoenix,85001.0,1.0, harry h Johnson ,harry johnson,7004.0,7004.0,
3002,116637736,7091.0,Providence,2903.0,1.0,marquie straub,,,7091.0,
3003,113506192,7013.0,Baton,70802.0,9.0,HAKAN CLARK KOESTER,hakan koester,,,
3004,116381583,7061.0,St. Anne,55102.0,8.0,KAREEN CLANCY,,,,
3005,113222473,7049.0,Tallahassee,32301.0,,KARENE SMAIL,karene smail,,,
3006,112912269,7067.0,Lincoln,68502.0,,tephanie hand,,,,
3007,116217737,7070.0,Frankfort,40601.0,7.0,DONATO E AGEE,,,,
3008,114122962,7083.0,Atlanta,30303.0,,khiana ayan atwood,,,,
3009,113071090,7049.0,Tallahassee,32301.0,,FERAS SNYDER,feras snyder,7049.0,,
3010,112400870,7064.0,Annapolis,21401.0,,vernice j betancourt,,,7064.0,
3011,111372656,7092.0,Columbia,29217.0,10.0,katheleen gold,,,,
3012,116482615,7060.0,Jackson,39205.0,10.0,indalecio ybarra,,,,
3013,119263003,7062.0,Santa,87501.0,12.0,eleanora palomares,,,7062.0,
3014,114953269,7050.0,Salem,97301.0,,tashera randolph,tashera randolph,,,
3015,110517752,7080.0,Denver,80202.0,,brandonn k leavitt,,,,
3016,119475237,,Salt Lake City,84111.0,14.0,rhianna schwartz,,,,
3017,114588285,,Nashville,,8.0,KIRBY CAMP,kirby camp,,,
3018,119758356,7087.0,Boise,83702.0,,zoe heil,,,,
3019,113561061,7080.0,Denver,80202.0,15.0,trellis azrael sumpter,trellis sumpter,,,
3020,113816988,7058.0,Pierre,57501.0,1.0,,shandora huerta,,,
3021,110686404,7087.0,Boise,83702.0,,tamikka nikolas dobbs,tamikka dobbs,,,
3022,119050313,7012.0,,8608.0,,genia simpkins,,,,
3023,117233123,7012.0,Trenton,8608.0,11.0,conni  lewandowski,,,,
3024,111936312,7068.0,Topeka,66603.0,,CHAZ   TATUM,,,,
3025,111316668,7044.0,Harrisburg,17101.0,,graciela stanfield,graciela stanfield,,,
3026,112726510,7024.0,Cheyenne,82001.0,,,,,,
3027,119334945,7096.0,Raleigh,27601.0,5.0,abrina comeaux,,,,
3028,113158103,7074.0,Austin,,7.0,zach e schaefer,,,,
3029,112972068,7046.0,Boston,2201.0,8.0,ROSELIA Z KERSEY,,,,
3030,110791477,,Lansing,48933.0,,KATEENA GONCALVES,,,,
3031,111443661,7032.0,Nashville,37219.0,10.0,joram culp,joram culp,,,
3032,114730634,7065.0,Springfield,62701.0,15.0,SWEET MALACHI SCHOEN,,,,
3033,112061596,7086.0,Carson,89701.0,14.0,ikia peter westphal,,,,
3034,116973965,7050.0,Salem,97301.0,2.0,constantina emmons,,,,
3035,117949118,7097.0,Sacramento,,,KAMI DENNISON,,,,
3036,119908368,7038.0,Columbus,43215.0,8.0,ritu ricky hodgson,,,,
3037,117444409,7041.0,Helena,59623.0,,deerica dupont,,,,
3038,114886662,7007.0,Concord,3301.0,,avani trowbridge,,7007.0,7007.0,
3039,115663388,7078.0,Jefferson,65101.0,15.0,ajay jenks,,,,
3040,110433404,7070.0,Frankfort,40601.0,,dong lawless,dong lawless,,,
3041,116236266,7015.0,Des Moines,50309.0,8.0,VISA CARDHOLDER,karel fountain,,,
3042,119656734,7096.0,Raleigh,27601.0,4.0,aladdin george barrios,,,,
3043,110857027,7070.0,Frankfort,40601.0,,FILOMENA GERMAN,,,,
3044,110397371,7062.0,Santa,87501.0,15.0,MARGIT ESPINOZA,margit espinoza,,,
3045,113541682,7096.0,Raleigh,27601.0,2.0,dalia velasco,dalia velasco,,7096.0,
3046,119663672,,Denver,,10.0,jaris otoole,,,,
3047,113144591,7062.0,Santa,87501.0,,VALUE LINK CTS,,,,
3048,118800165,7052.0,Charleston,25301.0,,goldie randazzo,,,,
3049,119116971,7044.0,Harrisburg,17101.0,13.0,keilah stone,keilah stone,,7044.0,
3050,114129825,7007.0,Concord,3301.0,10.0,ameen song,,,7007.0,
3051,115057524,7092.0,Columbia,29217.0,,jr rousseau,,,,
3052,119862195,7091.0,Providence,2903.0,13.0,yisrael etheridge,,,,
3053,116958287,7091.0,Providence,2903.0,,alysson knudson,,,,
3054,115294031,7082.0,Oklahoma,73102.0,2.0,SHASHANA QUEVEDO,,,,
3055,114455710,7050.0,Salem,,,kellyjo n stoddard,,,,
3056,115544833,7080.0,Denver,80202.0,7.0,kameron valadez,kameron valadez,,,
3057,115746418,7067.0,Lincoln,68502.0,4.0,kealy chow,,,,
3058,117916789,7055.0,Juneau,99801.0,7.0,girard leyva,,,,
3059,119338767,7049.0,Tallahassee,32301.0,2.0,arnel harp,,,,
3060,117260731,7012.0,Trenton,8608.0,,cathleen r morrill,cathleen morrill,,,
3061,118048218,7076.0,Salt Lake City,84111.0,,ailene jameson keene,,7076.0,,
3062,113253652,7055.0,Juneau,99801.0,14.0,shequila b villa,,,,
3063,114529961,7001.0,Albany,12207.0,1.0,JEROLD SNEAD,jerold snead,,,
3064,117822220,7076.0,,84111.0,, VALUE LINK CTS ,rashanda mariano,,,
3065,114027523,7040.0,Augusta,4330.0,7.0,latarsha m manzo,,,7040.0,
3066,112235541,7064.0,,21401.0,13.0,jolly chandler,,,,
3067,112350053,7001.0,Albany,12207.0,12.0,deedee b steward,deedee steward,,,
3068,112304733,7050.0,Salem,97301.0,6.0,leona colter christy,,,,
3069,111945276,7001.0,Albany,12207.0,14.0,charly mccune,,,,
3070,110781909,7085.0,Little Rock,72201.0,11.0,joshau egan,,7085.0,,
3071,110906135,7083.0,Atlanta,30303.0,7.0,RANDON   NIETO,,,,
3072,117057820,7045.0,Indianapolis,46225.0,5.0,meka larose,,,,
3073,116214551,7012.0,Trenton,8608.0,,sharrie barnard,,,,
3074,112758710,7046.0,Boston,2201.0,,hoa quesada,,,7046.0,
3075,117269186,7080.0,Denver,80202.0,5.0,tatiana maximilian gipson,tatiana gipson,,,
3076,111323412,7068.0,Topeka,66603.0,,zenaida melo,zenaida melo,,,
3077,118199473,7086.0,Carson,,3.0,bre delagarza,,,,
3078,117127318,7026.0,Honolulu,96813.0,2.0,JAQUETTE CHU,jaquette chu,7026.0,,
3079,114115751,7067.0,Lincoln,68502.0,,waverly gentry,waverly gentry,7067.0,,
3080,117998723,7038.0,Columbus,,7.0,etoya shane hewitt,etoya hewitt,7038.0,,
3081,115390824,7086.0,Carson,89701.0,10.0,LAPORCHE KNOX,,,,
3082,111077401,7092.0,Columbia,29217.0,7.0,MERRY THIEL,merry thiel,,,
3083,112376135,7082.0,Oklahoma,73102.0,9.0,dewaun kash harp,dewaun harp,,,
3084,115862106,7037.0,Lansing,48933.0,11.0,shenise lyman,shenise lyman,,,
3085,111529507,7013.0,Baton,70802.0,,GOERGE MAYORGA,,,,
3086,117715153,,,6103.0,1.0,KIALA SHERIDAN,,,,
3087,116811048,7044.0,Harrisburg,17101.0,13.0,FELICA SIMPSON,felica simpson,,,
3088,115156962,7074.0,Austin,78701.0,,cordia r fung,,,7074.0,
3089,117069110,7051.0,Hartford,6103.0,5.0,geneva street,,,,
3090,112365011,7049.0,Tallahassee,32301.0,6.0,shallon h bowling,shallon bowling,,,
3091,110286807,7068.0,Topeka,66603.0,8.0,zer thaddeus whitley,zer whitley,,,
3092,115925625,7024.0,Cheyenne,82001.0,,deonta ricker,,,,
3093,119379935,7070.0,Frankfort,40601.0,6.0,dwain goebel,,7070.0,,
3094,114939074,7062.0,Santa,87501.0,,mindy     prosser,,,,
3095,111335335,7088.0,Bismarck,58501.0,15.0,VISA CARDHOLDER,,,,
3096,116888936,7021.0,Madison,53703.0,5.0,TASHAWNA ALAN MCCURDY,tashawna mccurdy,7021.0,,
3097,119407839,7021.0,Madison,53703.0,11.0,omaira herr,omaira herr,,,
3098,111364796,7087.0,Boise,,,tamra legacy clouse,,,,
3099,117041999,,,3301.0,,yulia lennox tu,yulia tu,,,
3100,114116513,7088.0,Bismarck,58501.0,7.0,eunique jayden berman,eunique berman,,,
3101,112643578,7044.0,Harrisburg,17101.0,15.0,jerrod     magnuson,,,,
3102,118914504,7064.0,Annapolis,21401.0,6.0,eliud cannon,eliud cannon,,,
3103,115425272,7087.0,Boise,83702.0,,shanon begum,,,7087.0,
3104,118039244,7074.0,Austin,78701.0,9.0,jara kimbrough,,,,
3105,114586950,7057.0,Montpelier,5602.0,,AILEEN PANNELL,,7057.0,7057.0,
3106,117414398,7057.0,Montpelier,5602.0,,jacquilyn rhett islam,jacquilyn islam,,,
3107,119290607,7038.0,Columbus,43215.0,,JANELLA FAHEY,,,7038.0,
3108,119226251,7097.0,Sacramento,95814.0,,christorpher j martin,,7097.0,,
3109,110850856,7075.0,Dover,19901.0,14.0,JOIA WADE HARLAN,joia harlan,,,
3110,116304214,7049.0,Tallahassee,32301.0,2.0,jurel k dillon,jurel dillon,,,
3111,116344753,7086.0,Carson,89701.0,,,,,,
3112,112323384,7086.0,Carson,89701.0,15.0,MAKENNA ACOSTA,makenna acosta,,,
3113,118170235,7055.0,Juneau,99801.0,13.0,edwin southard,edwin southard,,,
3114,113018106,7070.0,Frankfort,,,JERMANIE WHEATON,,,,
3115,114804698,7032.0,Nashville,37219.0,,shaheen biggs,,7032.0,,
3116,119096553,7076.0,Salt Lake City,84111.0,,eliabeth sturgeon,eliabeth sturgeon,,,
3117,116566819,7080.0,Denver,80202.0,6.0,gino j bahena,,,7080.0,
3118,111740246,,Columbia,29217.0,,onisha banda,onisha banda,,,
3119,110671460,,Boise,83702.0,,eda r crowley,,,,
3120,114420785,7024.0,Cheyenne,82001.0,,marquise taylor,,,,
3121,117110675,,Boise,83702.0,,DIMITRIUS HAMMER,dimitrius hammer,,,
3122,118997124,7052.0,Charleston,25301.0,2.0,doniesha millan,,,,
3123,117376558,7067.0,Lincoln,,,RANDEL HUDSON POSEY,,7067.0,,
3124,117849065,7074.0,Austin,78701.0,9.0,VALUE LINK CTS,,7074.0,,
3125,114459483,7013.0,Baton,70802.0,8.0,nastasia montague,nastasia montague,,,
3126,115900563,7062.0,Santa,87501.0,9.0,kailee n tamayo,,7062.0,,
3127,110825817,7044.0,Harrisburg,17101.0,,karol ratliff,,,,
3128,119570992,,Santa,87501.0,13.0,shareece nicholson,shareece nicholson,,,
3129,119176422,7037.0,Lansing,48933.0,,sunil f sachs,,,,
3130,111615719,7085.0,Little Rock,72201.0,14.0,,,,7085.0,
3131,115363535,7050.0,Salem,97301.0,,rulon mccauley,rulon mccauley,,,
3132,111447301,7057.0,Montpelier,5602.0,,pasha mcintire,,,,
3133,113551346,7065.0,Springfield,62701.0,,URBAN LUSTER,urban luster,,,
3134,116903003,7046.0,Boston,2201.0,,jeanett a jorgenson,,7046.0,,
3135,115023051,7057.0,Montpelier,5602.0,,kei gupta,,,,
3136,118564080,7092.0,Columbia,29217.0,4.0,karessa m rooney,,,,
3137,111221479,7021.0,Madison,53703.0,,MATALIE DILLON,,,,
3138,117301174,7089.0,Richmond,23219.0,10.0,anisah chance stockton,,7089.0,7089.0,
3139,119990337,7024.0,Cheyenne,82001.0,,andrianna mccallum,,,,
3140,118131193,7051.0,Hartford,6103.0,,maleah gearhart,maleah gearhart,,,
3141,113290831,7057.0,Montpelier,5602.0,12.0,DISCOVER CARDMEMBER,,,,
3142,112372994,7012.0,Trenton,8608.0,,breana spangler,,,,
3143,111327906,7038.0,Columbus,43215.0,1.0,,faige shapiro,,,
3144,110843347,7064.0,Annapolis,21401.0,2.0,,,,,
3145,114819389,7085.0,,72201.0,1.0,lysa wilson oshea,,7085.0,,
3146,114231828,,Des Moines,50309.0,1.0,aireal mylo nilson,aireal nilson,,,
3147,115469138,7089.0,Richmond,23219.0,,stphanie easton keller,stphanie keller,,7089.0,
3148,117089835,7012.0,Trenton,8608.0,14.0,ELYSA CUTLER,elysa cutler,7012.0,,
3149,117748475,7032.0,Nashville,37219.0,3.0,brandenn aldo krebs,,,,
3150,117029961,,Oklahoma,73102.0,12.0,raynette parkinson,,7082.0,,
3151,113573504,7051.0,Hartford,6103.0,,SHAQUILLA SPEAR,,,,
3152,112034416,7065.0,Springfield,62701.0,9.0,kellyn gallant,,,,
3153,118010182,7062.0,Santa,87501.0,12.0,mikiala baltazar,,,,
3154,117430938,7024.0,Cheyenne,82001.0,14.0,linea   boatwright,,,,
3155,117691450,7078.0,Jefferson,65101.0,,tashauna walter hsu,,,7078.0,
3156,117789018,7041.0,Helena,59623.0,15.0,RASHON VELA,,,,
3157,110783710,7057.0,,5602.0,,solana cassell,,,,
3158,116548186,7040.0,Augusta,4330.0,,tell lowe,,7040.0,7040.0,
3159,113551714,7091.0,Providence,2903.0,,guido collier,guido collier,,,
3160,115325392,7037.0,Lansing,48933.0,14.0,DANELL MALLOY,,7037.0,,
3161,112719558,,Tallahassee,32301.0,,brette mckeon,,,,
3162,116806025,7007.0,Concord,3301.0,10.0,BROOKELYNN CLEMENTS,brookelynn clements,,,
3163,118433569,7091.0,Providence,2903.0,,LENISE LOCKHART,lenise lockhart,,,
3164,118656224,,Oklahoma,73102.0,,aldrick shipp,,,,
3165,117510551,7028.0,Montgomery,36104.0,9.0,noell z molnar,,,,
3166,115705180,7024.0,Cheyenne,82001.0,13.0,CHASE VISA CARDHOLDER,,,,
3167,113940209,7065.0,Springfield,62701.0,,cordelia murillo,,,,
3168,118130455,7046.0,Boston,2201.0,,AMBERLYN SHAPIRO,,,,
3169,115037293,7013.0,Baton,70802.0,14.0,FARIDA R ONEAL,,,,
3170,113236993,7038.0,Columbus,43215.0,5.0,sherille jeremy clapp,sherille clapp,,,
3171,115446258,7089.0,Richmond,23219.0,,fern thomas baumgartner,fern baumgartner,,,
3172,113573475,7038.0,Columbus,43215.0,4.0,monta mcginnis,monta mcginnis,,,
3173,113200004,7050.0,,97301.0,8.0,NEIDA MCDANIEL,,,,
3174,116276052,7058.0,Pierre,57501.0,11.0,glenda swope,,,,
3175,119022312,7086.0,Carson,89701.0,,prestina navarro,prestina navarro,,,
3176,115213983,7086.0,Carson,89701.0,1.0,COLBERT ELLER,colbert eller,7086.0,,
3177,111160109,7037.0,Lansing,48933.0,11.0,teri elian ellison,teri ellison,,,
3178,112861300,7091.0,Providence,2903.0,,charleton chatman,charleton chatman,,,
3179,112209618,7058.0,Pierre,57501.0,6.0,RASHELL HOLT,,,,
3180,110890765,7065.0,Springfield,62701.0,,BONNI     GARNER,bonni garner,,,
3181,110947689,7032.0,Nashville,37219.0,5.0,apolonio curtis hung,,,,
3182,116481862,7058.0,Pierre,57501.0,7.0,atoya au,,,,
3183,119367721,7082.0,Oklahoma,73102.0,,jarren mccormick,jarren mccormick,7082.0,,
3184,115776199,7091.0,Providence,,,cerissa milam,,,,
3185,111767275,7087.0,Boise,,,evie malone,,,,
3186,112135539,7007.0,Concord,3301.0,5.0,shaley     fairchild,,,,
3187,119953597,,Phoenix,85001.0,,raynell clifford,,,,
3188,111389552,7058.0,Pierre,57501.0,,JANEEN DYER,,,,
3189,118147796,7050.0,Salem,97301.0,,tho patrick kress,,,,
3190,118120529,7001.0,Albany,12207.0,6.0,SHASHA BARNARD,shasha barnard,,,
3191,112301545,7087.0,Boise,83702.0,1.0,KATELYND MOUNT,,,,
3192,118796808,7028.0,Montgomery,36104.0,,AHSLEY STANFIELD,ahsley stanfield,,,
3193,113672142,7038.0,Columbus,43215.0,,destiny c jewett,destiny jewett,,,
3194,118331437,7080.0,Denver,80202.0,,nader kerr,,,,
3195,111083690,7012.0,Trenton,8608.0,5.0,LASHELLE HUDSON HATCHER,,7012.0,7012.0,
3196,113448749,7088.0,Bismarck,58501.0,,wendy  healy,,,,
3197,115179542,7024.0,Cheyenne,82001.0,11.0,chelsi pyle,chelsi pyle,,,
3198,117780693,7068.0,,66603.0,5.0,JVON KELVIN CLIFTON,,,,
3199,116227863,7028.0,Montgomery,36104.0,,daphnie ignacio aviles,,,,
3200,116986599,7032.0,Nashville,37219.0,8.0,JUANMANUEL LOCKLEAR,,,,
3201,111652092,7076.0,,84111.0,13.0,VISA CARDHOLDER,,,,
3202,110915872,,Providence,2903.0,4.0,MIGUEL GILLIS,,,7091.0,
3203,110809095,7028.0,Montgomery,36104.0,,demorris wolford,demorris wolford,,,
3204,119919152,7085.0,Little Rock,72201.0,,CHASE VISA CARDHOLDER,,,,
3205,112232052,7089.0,Richmond,23219.0,,,,,,
3206,113881174,,Nashville,37219.0,4.0,denzil ruffin,,,,
3207,119591192,7004.0,Phoenix,85001.0,4.0,ava humphreys,,7004.0,,
3208,110311316,,St. Anne,55102.0,3.0,akash colbert,,,,
3209,118374382,7087.0,Boise,83702.0,,barrett dax wooten,,,,
3210,114130334,7057.0,Montpelier,5602.0,6.0,nickole remington hines,nickole hines,,,
3211,117472814,7052.0,Charleston,25301.0,6.0,margot bare,,,,
3212,113208553,7040.0,Augusta,4330.0,,DEANGLO THAYER,,,,
3213,115017786,7049.0,Tallahassee,32301.0,15.0,jauan evangelista,jauan evangelista,,,
3214,119748710,7085.0,Little Rock,,,EMEKA FAIN,,,,
3215,116228193,7057.0,Montpelier,5602.0,,JAYDE SEVERSON,,,,
3216,118352702,7060.0,Jackson,39205.0,,daneil nix,daneil nix,7060.0,,
3217,114047381,7064.0,Annapolis,21401.0,,janeane horn,janeane horn,,,
3218,113543670,7038.0,Columbus,43215.0,,ashli parrott,ashli parrott,,,
3219,117880668,7097.0,Sacramento,95814.0,7.0,BONITA STPIERRE,bonita stpierre,,7097.0,
3220,119028006,7070.0,Frankfort,40601.0,,ozell williamson,,,7070.0,
3221,112122447,7037.0,Lansing,,,reann schwab,,,,
3222,114056232,7074.0,Austin,78701.0,,ellen peyton,,,,
3223,118519214,7013.0,Baton,70802.0,12.0,ELECTA NICHOLAS BERRYMAN,electa berryman,,,
3224,110292549,,Little Rock,72201.0,,DEJAH FARRIS,dejah farris,,7085.0,
3225,114032337,7092.0,Columbia,29217.0,9.0,lesli woodruff,,,,
3226,113977510,7052.0,Charleston,25301.0,13.0,juanna mason noriega,,7052.0,,
3227,113225392,7087.0,Boise,83702.0,12.0,sherise larry altman,,,,
3228,113075682,7089.0,Richmond,23219.0,,cammy stephen gates,,,,
3229,111299500,7040.0,Augusta,4330.0,,dunte nye,dunte nye,,,
3230,119018872,7091.0,,2903.0,10.0,trasha tidwell,trasha tidwell,,7091.0,
3231,113068472,7089.0,Richmond,,7.0,philomena hiller,,,,
3232,110857278,7046.0,Boston,2201.0,,,,,,
3233,119850012,7012.0,Trenton,8608.0,8.0,SALINA SINCERE MCCLELLAND,,,,
3234,117660892,7032.0,Nashville,37219.0,,JACQUELLA WALZ,,,7032.0,
3235,116145300,7028.0,Montgomery,36104.0,,calliope j wiggins,calliope wiggins,,,
3236,111209680,7061.0,St. Anne,55102.0,10.0,KRISTOFER FAIRCHILD,,7061.0,7061.0,
3237,118179760,7012.0,Trenton,8608.0,,race hook,,,,
3238,112952589,7038.0,Columbus,43215.0,,TENNILE CHAMBERS,,,,
3239,116964455,7040.0,Augusta,,,matti peter,matti peter,,,
3240,117335399,7050.0,Salem,97301.0,7.0,emilio strand,emilio strand,,,
3241,118331852,7049.0,Tallahassee,32301.0,,roshundra kohen walls,,,,
3242,116575041,7050.0,Salem,97301.0,,adrena folsom,,,,
3243,115069055,7076.0,Salt Lake City,84111.0,13.0,ALIEA LAMB,aliea lamb,,7076.0,
3244,110969625,7075.0,Dover,19901.0,,ADAIR JOBE,adair jobe,,7075.0,
3245,113482868,7089.0,Richmond,23219.0,,phoebe burdick,,,,
3246,116000236,7046.0,Boston,2201.0,15.0,CHERYLE OROURKE,cheryle orourke,7046.0,,
3247,115852108,7085.0,Little Rock,72201.0,13.0,rita stephens,rita stephens,,,
3248,113942623,7088.0,Bismarck,58501.0,,timia blaise cromwell,,,,
3249,113896857,7015.0,Des Moines,50309.0,10.0,dina root,dina root,,7015.0,
3250,119974813,7037.0,,48933.0,5.0,lanaya carr,,,,
3251,114465885,7040.0,Augusta,4330.0,,shevelle sikes,,,,
3252,110057664,7068.0,Topeka,66603.0,,delayna covert,,,,
3253,117799786,7080.0,Denver,80202.0,,markeshia m mckinnon,markeshia mckinnon,,,
3254,119709005,7080.0,Denver,80202.0,14.0,JANEEN TOLLIVER,,,,
3255,115165847,7049.0,Tallahassee,32301.0,4.0,,,,,
3256,111008519,7070.0,Frankfort,40601.0,5.0,KYLEIGH STRANGE,,,,
3257,115577311,7065.0,Springfield,62701.0,7.0,sharleen santillan,,,,
3258,115300919,7032.0,Nashville,37219.0,14.0,JEFFERY JOHNSTONE,,,,
3259,112777190,7062.0,Santa,87501.0,,mariadejesus yao,mariadejesus yao,,,
3260,116674708,7052.0,Charleston,25301.0,,makeia oscar stafford,,,,
3261,113657544,7041.0,Helena,59623.0,3.0,jolan marek,jolan marek,,,
3262,117844022,7061.0,St. Anne,55102.0,,juanisha willingham,,,,
3263,119880416,7063.0,Olympia,98507.0,,roisin miguel,,,,
3264,115540362,7024.0,Cheyenne,82001.0,,VALUE LINK CTS,,,,
3265,111168142,7004.0,Phoenix,85001.0,,janeka welch,janeka welch,,,
3266,110751884,7052.0,Charleston,25301.0,2.0,rami bonilla,,,,
3267,119662879,7038.0,Columbus,43215.0,,LATRIECE BLANK,,,7038.0,
3268,112774565,7028.0,Montgomery,36104.0,,JUN KELLOGG,jun kellogg,,,
3269,113081960,7062.0,Santa,87501.0,14.0,retta hutson,,,,
